Rating,Problem Name,Tags,ContestID,Index
2100,Sand Fortress,binary search;constructive algorithms;math,985,D
1500,Liebig's Barrels,greedy,985,C
1200,Switches and Lamps,implementation,985,B
1100,Chess Placing,implementation,985,A
1100,Minesweeper,implementation,984,B
800,Game,sortings,984,A
2800,NN country,binary search;data structures;trees,983,E
3300,Arkady and Rectangles,data structures,983,D
2400,Elevator,dp;graphs;shortest paths,983,C
1800,XOR-pyramid,dp,983,B
1700,Finite or not?,implementation;math,983,A
2700,The Meeting Place Cannot Be Changed,dfs and similar;graphs,982,F
2600,Billiard,geometry;number theory,982,E
1900,Shark,brute force;data structures;dsu;trees,982,D
1500,Cut 'em all!,dfs and similar;dp;graphs;greedy;trees,982,C
1300,Bus of Characters,data structures;greedy;implementation,982,B
1200,Row,brute force;constructive algorithms,982,A
3100,K Paths,combinatorics;data structures;dp;fft;math,981,H
2500,Magic multisets,data structures,981,G
2500,Round Marriage,binary search;graph matchings;greedy,981,F
2200,Addition on Segments,bitmasks;data structures;divide and conquer;dp,981,E
1900,Bookshelves,bitmasks;dp;greedy,981,D
1400,Useful Decomposition,implementation;trees,981,C
1000,Businessmen Problems,sortings,981,B
900,Antipalindrome,brute force;implementation;strings,981,A
2900,Cactus to Tree,dp;graphs;trees,980,F
2200,The Number Games,data structures;greedy;trees,980,E
2100,Perfect Groups,dp;math;number theory,980,D
1700,Posterized,games;greedy,980,C
1600,Marlin,constructive algorithms,980,B
900,Links and Pearls,implementation;math,980,A
2400,Kuro and Topological Parity,dp,979,E
2200,Kuro and GCD and XOR and SUM,binary search;bitmasks;brute force;data structures;dp;dsu;greedy;math;number theory;strings;trees,979,D
1600,Kuro and Walking Route,dfs and similar;trees,979,C
1800,Treasure Hunt,greedy,979,B
1000,Pizza, Pizza, Pizza!!!,math,979,A
1700,Petya's Exams,greedy;implementation;sortings,978,G
1500,Mentors,binary search;data structures;implementation,978,F
1400,Bus Video System,combinatorics;math,978,E
1500,Almost Arithmetic Progression,brute force;implementation;math,978,D
1000,Letters,binary search;implementation;two pointers,978,C
800,File Name,greedy;strings,978,B
800,Remove Duplicates,implementation,978,A
1700,Consecutive Subsequence,dp,977,F
1500,Cyclic Components,dfs and similar;dsu;graphs,977,E
1400,Divide by three, multiply by two,dfs and similar;math;sortings,977,D
1200,Less or Equal,sortings,977,C
900,Two-gram,implementation;strings,977,B
800,Wrong Subtraction,implementation,977,A
2500,Minimal k-covering,flows;graphs,976,F
2100,Well played!,greedy;sortings,976,E
2500,Degree Set,constructive algorithms;graphs;implementation,976,D
1500,Nested Segments,greedy;implementation;sortings,976,C
1300,Lara Croft and the New Game,implementation;math,976,B
800,Minimum Binary Number,implementation,976,A
2600,Hag's Khashba,geometry,975,E
2000,Ghosts,geometry;math,975,D
1400,Valhalla Siege,binary search,975,C
1100,Mancala,brute force;implementation,975,B
900,Aramic script,implementation;strings,975,A
1000,Watering System,math;sortings,967,B
1100,Mind the Gap,implementation,967,A
2200,Short Code,data structures;dp;greedy;strings;trees,965,E
1900,Single-use Stones,binary search;flows;greedy;two pointers,965,D
2000,Greedy Arkady,math,965,C
1300,Battleship,implementation,965,B
800,Paper Airplanes,math,965,A
1300,Messages,math,964,B
800,Splits,math,964,A
3100,Circles of Waiting,math,963,E
2500,Frequency of String,hashing;string suffix structures;strings,963,D
2600,Cutting Rectangle,brute force;math;number theory,963,C
2000,Destruction of a Tree,constructive algorithms;dfs and similar;dp;greedy;trees,963,B
1800,Alternating Sum,math;number theory,963,A
2800,Visible Black Areas,data structures;dsu;geometry;trees,962,G
2400,Simple Cycles Edges,dfs and similar;graphs;trees,962,F
2200,Byteland, Berland and Disputed Cities,constructive algorithms;greedy,962,E
1600,Merge Equals,data structures;implementation,962,D
1400,Make a Square,brute force;implementation;math,962,C
1300,Students in Railway Carriage,constructive algorithms;greedy;implementation,962,B
1300,Equator,implementation,962,A
2700,Partitions,combinatorics;math;number theory,961,G
2700,k-substrings,binary search;hashing;string suffix structures,961,F
1900,Tufurama,data structures,961,E
2000,Pair Of Lines,geometry,961,D
1400,Chessboard,bitmasks;brute force;implementation,961,C
1200,Lecture Sleep,data structures;dp;implementation;two pointers,961,B
900,Tetris,implementation,961,A
3100,Santa's Gift,data structures;trees,960,H
2900,Bandit Blues,combinatorics;dp;fft;math,960,G
2100,Pathwalks,data structures;dp;graphs,960,F
2300,Alternating Tree,combinatorics;dfs and similar;divide and conquer;dp;probabilities;trees,960,E
2100,Full Binary Tree Queries,brute force;implementation;trees,960,D
1700,Subsequence Counting,bitmasks;constructive algorithms;greedy;implementation,960,C
1500,Minimize the error,data structures;greedy;sortings,960,B
1200,Check the string,implementation,960,A
2400,Mahmoud and Ehab and yet another xor task,bitmasks;dp;math;matrices,959,F
1900,Mahmoud and Ehab and the xor-MST,bitmasks;dp;graphs;implementation;math,959,E
1900,Mahmoud and Ehab and another array construction task,constructive algorithms;greedy;math;number theory,959,D
1500,Mahmoud and Ehab and the wrong algorithm,constructive algorithms;trees,959,C
1200,Mahmoud and Ehab and the message,dsu;greedy;implementation,959,B
800,Mahmoud and Ehab and the even-odd game,games;math,959,A
2600,Lightsabers (hard),fft,958,F3
1800,Lightsabers (medium),binary search;two pointers,958,F2
1500,Lightsabers (easy),implementation,958,F1
2700,Guard Duty (hard),geometry,958,E3
2200,Guard Duty (medium),binary search;dp;greedy;sortings,958,E2
1600,Guard Duty (easy),brute force;geometry;greedy;math,958,E1
2700,Hyperspace Jump (hard),,958,D2
1400,Hyperspace Jump (easy),expression parsing;math,958,D1
2500,Encryption (hard),data structures;dp,958,C3
2000,Encryption (medium),dp,958,C2
1200,Encryption (easy),brute force,958,C1
2200,Maximum Control (medium),data structures;dfs and similar;graphs;greedy;trees,958,B2
1000,Maximum Control (easy),implementation,958,B1
3100,Death Stars (hard),,958,A3
2000,Death Stars (medium),hashing;strings,958,A2
1400,Death Stars (easy),implementation,958,A1
1300,Tritonic Iridescence,implementation,957,A
2600,Heaps,dp;trees,955,F
2900,Icicles,,955,E
2600,Scissors,brute force;strings,955,D
2100,Sad powers,binary search;math;number theory,955,C
1400,Not simply beatiful strings,implementation,955,B
1100,Feed the cat,greedy;math,955,A
2200,Yet Another String Matching Problem,fft;math,954,I
2500,Path Counting,combinatorics;dp,954,H
2000,Castle Defense,binary search;data structures;greedy;two pointers,954,G
2100,Runner's Problem,dp;matrices;sortings,954,F
2000,Water Taps,binary search;greedy;sortings,954,E
1600,Fight Against Traffic,dfs and similar;graphs;shortest paths,954,D
1700,Matrix Walk,implementation,954,C
1400,String Typing,implementation;strings,954,B
800,Diagonal Walking,implementation,954,A
2200,Puzzling Language,constructive algorithms,952,G
2400,2 + 2 != 4,,952,F
2000,Cheese Board,,952,E
1800,I'm Feeling Lucky!,probabilities,952,D
1600,Ravioli Sort,implementation,952,C
1900,A Map of the Cat,brute force;interactive,952,B
800,Quirky Quantifiers,math,952,A
1100,Intercepted Message,greedy;implementation,950,B
800,Left-handers, Right-handers and Ambidexters,implementation;math,950,A
3300,Astronomy,geometry;probabilities,949,F
2700,Binary Cards,brute force,949,E
2300,Curfew,binary search;brute force;greedy;sortings,949,D
1900,Data Center Maintenance,dfs and similar;graphs,949,C
1700,A Leapfrog in the Array,constructive algorithms;math,949,B
1600,Zebras,greedy,949,A
900,Protect Sheep,brute force;dfs and similar;graphs;implementation,948,A
2500,Almost Increasing Array,data structures;dp,946,G
2400,Fibonacci String Subsequences,combinatorics;dp;matrices,946,F
2200,Largest Beautiful Number,greedy;implementation,946,E
1800,Timetable,dp,946,D
1300,String Transformation,greedy;strings,946,C
1100,Weird Subtraction Process,math;number theory,946,B
800,Partition,greedy,946,A
2600,Machine Learning,brute force;data structures,940,F
2000,Cashback,data structures;dp;greedy;math,940,E
1600,Alena And The Heater,binary search;implementation,940,D
1500,Phone Numbers,constructive algorithms;implementation;strings,940,C
1400,Our Tanya is Crying Out Loud,dp;greedy,940,B
1200,Points on the line,brute force;greedy;sortings,940,A
2400,Cutlet,data structures;dp,939,F
1800,Maximize!,binary search;greedy;ternary search;two pointers,939,E
1600,Love Rescue,dfs and similar;dsu;graphs;greedy;strings,939,D
1600,Convenient For Everybody,binary search;two pointers,939,C
1000,Hamster Farm,implementation,939,B
800,Love Triangle,graphs,939,A
2900,Shortest Path Queries,bitmasks;data structures;dsu;graphs,938,G
2700,Erasing Substrings,bitmasks;dp;greedy,938,F
2300,Max History,combinatorics;math,938,E
2000,Buy a Ticket,data structures;graphs;shortest paths,938,D
1700,Constructing Tests,binary search;brute force;constructive algorithms,938,C
1100,Run For Your Prize,brute force;greedy,938,B
800,Word Correction,implementation,938,A
1400,Vile Grasshoppers,brute force;math;number theory,937,B
800,Olympiad,implementation;sortings,937,A
3400,Iqea,data structures;dfs and similar;divide and conquer;dsu;shortest paths;trees,936,E
3000,World of Tank,dp;greedy,936,D
2300,Lock Puzzle,constructive algorithms;implementation;strings,936,C
2100,Sleepy Game,dfs and similar;dp;games;graphs,936,B
1700,Save Energy!,binary search;implementation;math,936,A
2600,Fafa and Array,data structures;greedy,935,F
2300,Fafa and Ancient Mathematics,dfs and similar;dp;trees,935,E
1900,Fafa and Ancient Alphabet,math;probabilities,935,D
1600,Fifa and Fafa,geometry,935,C
900,Fafa and the Gates,implementation,935,B
800,Fafa and his Company,brute force;implementation,935,A
1200,A Prosperous Lot,constructive algorithms;implementation,934,B
1400,A Compatible Pair,brute force;games,934,A
3200,A Preponderant Reunion,constructive algorithms;dp,933,E
2900,A Creative Cutout,brute force;combinatorics;math,933,D
2700,A Colourful Prospect,geometry;graphs,933,C
2000,A Determined Cleanup,math,933,B
1800,A Twisty Movement,dp,933,A
2900,Palindrome Partition,dp;string suffix structures;strings,932,G
2700,Escape Through Leaf,data structures;dp;geometry,932,F
2400,Team Work,combinatorics;dp;math,932,E
2200,Tree,binary search;dp;trees,932,D
1600,Permutation Cycle,brute force;constructive algorithms,932,C
1300,Recursive Queries,binary search;data structures;dfs and similar,932,B
800,Palindromic Supersequence,constructive algorithms,932,A
1700,Laboratory Work,implementation;math,931,C
1200,World Cup,constructive algorithms;implementation,931,B
800,Friends Meeting,brute force;greedy;implementation;math,931,A
2900,Coins Exhibition,data structures;dp;math,930,E
2500,Game with Tokens,data structures;games;implementation,930,D
1900,Teodor is not a liar!,data structures;dp,930,C
1600,Game with String,implementation;probabilities;strings,930,B
1500,Peculiar apple-tree,dfs and similar;graphs;trees,930,A
2400,Пограничные врата,,929,D
1700,Красивая команда,*special;combinatorics;math,929,C
1300,Места в самолёте,*special;implementation,929,B
1400,Прокат велосипедов,*special;greedy;implementation,929,A
1900,Autocompletion,*special;strings;trees,928,D
1900,Dependency management,*special;graphs;implementation,928,C
1400,Chat,*special;dp,928,B
1200,Login Verification,*special;strings,928,A
2900,BuberPool Taxi Optimization,*special;interactive,927,A
2100,Segments,data structures,926,J
1700,A Vital Problem,,926,I
2200,Endless Roses Most Beautiful,,926,H
1500,Large Bouquets,,926,G
2000,Mobile Communications,,926,F
1900,Merge Equal Elements,constructive algorithms;data structures,926,E
1600,Choose Place,,926,D
1700,Is This a Zebra?,implementation,926,C
1800,Add Points,,926,B
1300,2-3-numbers,implementation;math,926,A
3100,Parametric Circulation,binary search;flows,925,F
2900,May Holidays,data structures;trees,925,E
2600,Aztec Catacombs,constructive algorithms,925,D
2200,Big Secret,constructive algorithms;math,925,C
1700,Resource Distribution,binary search;implementation;sortings,925,B
1600,Stairs and Elevators,binary search,925,A
3200,Minimal Subset Difference,dp,924,F
2700,Wardrobe,,924,E
2500,Contact ATC,,924,D
1700,Riverside Curio,data structures;dp;greedy,924,C
1600,Three-level Laser,binary search;greedy;two pointers,924,B
1300,Mystical Mosaic,greedy;implementation,924,A
3200,Public Service,constructive algorithms;graphs;trees,923,F
3100,Perpetual Subtraction,fft;math;matrices,923,E
2500,Picking Strings,constructive algorithms;implementation;strings,923,D
1800,Perfect Security,data structures;greedy;strings;trees,923,C
1600,Producing Snow,binary search;data structures,923,B
1700,Primal Sport,math;number theory,923,A
2400,Divisibility,constructive algorithms;dp;greedy;number theory,922,F
2200,Birds,dp,922,E
1800,Robot Vacuum Cleaner,greedy;sortings,922,D
1600,Cave Painting,brute force;number theory,922,C
1300,Magic Forest,brute force,922,B
1300,Cloning Toys,implementation,922,A
3200,Labyrinth-14,,921,14
3200,Labyrinth-13,,921,13
3200,Labyrinth-12,,921,12
3200,Labyrinth-11,,921,11
3200,Labyrinth-10,,921,10
3200,Labyrinth-9,,921,09
3200,Labyrinth-8,,921,08
3200,Labyrinth-7,,921,07
3200,Labyrinth-6,,921,06
3200,Labyrinth-5,,921,05
3200,Labyrinth-4,,921,04
3200,Labyrinth-3,,921,03
3200,Labyrinth-2,,921,02
3200,Labyrinth-1,,921,01
2200,List Of Integers,binary search;bitmasks;brute force;combinatorics;math;number theory,920,G
2000,SUM and REPLACE,brute force;data structures;dsu;number theory,920,F
2100,Connected Components?,data structures;dfs and similar;dsu;graphs,920,E
2400,Tanks,dp;greedy;implementation,920,D
1400,Swap Adjacent Elements,dfs and similar;greedy;math;sortings;two pointers,920,C
1200,Tea Queue,implementation,920,B
1000,Water The Garden,implementation,920,A
2600,A Game With Numbers,games;graphs;shortest paths,919,F
2100,Congruence Equation,chinese remainder theorem;math;number theory,919,E
1700,Substring,dfs and similar;dp;graphs,919,D
1300,Seat Arrangements,brute force;implementation,919,C
1100,Perfect Number,binary search;brute force;dp;implementation;number theory,919,B
800,Supermarket,brute force;greedy;implementation,919,A
900,Radio Station,implementation;strings,918,B
800,Eleven,brute force;implementation,918,A
3400,Upside Down,data structures;string suffix structures;strings;trees,917,E
2600,Stranger Trees,dp;math;matrices;trees,917,D
2900,Pollywog,combinatorics;dp;matrices,917,C
1700,MADMAX,dfs and similar;dp;games;graphs,917,B
1800,The Monster,dp;greedy;implementation;math,917,A
2400,Jamie and Tree,data structures;trees,916,E
2200,Jamie and To-do List,data structures;interactive;trees,916,D
1600,Jamie and Interesting Graph,constructive algorithms;graphs;shortest paths,916,C
2000,Jamie and Binary Sequence (changed after round),bitmasks;greedy;math,916,B
900,Jamie and Alarm Snooze,brute force;implementation;math,916,A
2300,Coprime Arrays,math;number theory,915,G
2400,Imbalance Value of a Tree,data structures;dsu;graphs;trees,915,F
2300,Physical Education Lessons,data structures;implementation;sortings,915,E
2200,Almost Acyclic Graph,dfs and similar;graphs,915,D
1700,Permute Digits,dp;greedy,915,C
1300,Browser,implementation,915,B
900,Garden,implementation,915,A
3400,Ember and Storm's Tree Game,combinatorics;dp;games;trees,914,H
2600,Sum the Fibonacci,bitmasks;divide and conquer;dp;fft;math,914,G
